operatingGrossMargin, operatingProfitRate,preTaxNetInterestRate,afterTaxNetInterestRate,cashFlowpershare,,perShareNetProfitBeforeTax,regularNetProfitGrowthRate,quickRatio
0.604685855950648,0.999052974936651,0.797513966507497,0.809456311498717,0.323866449741812,,0.178880771258567,0.689922346416557,0.01202327673437
0.621773159025065,0.999096882882487,0.797506772803316,0.809395509337233,0.325564122515385,,0.182420727574,0.689318494645548,0.0070631214230549
0.60652358782917,0.998996472343194,0.797877248568626,0.809761103490226,0.317924595034307,,0.176169315357385,0.6899332819967,0.00434629632171202
0.618450828060364,0.999118836855405,0.79758825533721,0.809460738208547,0.323159086086157,,0.189274685546434,0.689548286097398,0.00738315156702479
0.598343879271826,0.998988615131833,0.797412009584781,0.809334056189009,0.327191058923393,,0.17601867891843,0.689420319612094,0.00417224483990383
0.636258810302829,0.999041651308515,0.797443551210804,0.809340435859058,0.319905213270142,,0.174512314528885,0.68923383767421,0.00820038253895572
0.622176739359172,0.999065454037047,0.797521713573538,0.80940579492772,0.32294687698946,,0.176169315357385,0.6893301804238,0.0228525228731096
0.607446057164272,0.9990299810387,0.797465824025672,0.809370902038474,0.327084954375044,,0.181667545379227,0.689529415729554,0.0129315884100428
0.618933683102956,0.99905863675072,0.797444381253594,0.809367126315384,0.329631463535404,,0.177449725088499,0.68990411083173,0.00505061217462042
0.609507199584889,0.999052397200522,0.797413254648966,0.809323119611783,0.329383886255924,,0.173834450553589,0.689273280782533,0.00456339279364481
0.602956225947333,0.999024781413535,0.797417128181986,0.809331191847355,0.328252104406876,,0.178278225502749,0.689397323154645,0.00427081162888481
0.611762925380879,0.998925064157597,0.797046237395281,0.808992678742731,0.320435736011884,,0.160653762145063,0.689277435725911,0.00434816784302178
0.626544055117543,0.999099309374231,0.797512168081452,0.809402800388717,0.325776331612082,,0.17963395345334,0.689365728272705,0.0046288960394866
0.609737816918664,0.999111788474626,0.797571239460013,0.809448760052537,0.331895027233501,,0.185960683889433,0.689569782158627,0.012717611140293
0.602026549820551,0.998982375581636,0.797502899270296,0.809400066244411,0.32524580887034,,0.178428861941704,0.689596760436814,0.00789345304415418
0.599115005981637,0.998972554067436,0.797240882429557,0.809175866411272,0.313185258541416,,0.139639978910899,0.689099177113464,0.00193390535342432
0.599987027774975,0.998908887545973,0.797290546656498,0.809222607259179,0.312690103982457,,0.165549446411087,0.6879893744248,0.00138866881184598
0.618868821977832,0.999014035521528,0.797380329618292,0.809307105337987,0.322345617882153,,0.169993221360247,0.689701701610895,0.00247352733107337
0.601168941610574,0.99899993875997,0.797439539337319,0.80935853329042,0.32128457239867,,0.179257362355954,0.68941327929137,0.00669256020372133
0.603475114948327,0.998943551713739,0.797414914734546,0.809338352701491,0.321036995119191,,0.173081268358816,0.68939752513106,0.00968013205454362
0.599107799189957,0.998995316870935,0.797392780260144,0.80931765132317,0.320930890570842,,0.173608495895157,0.689365584003837,0.00709493728532091
0.614278095677366,0.998973362898017,0.797519776807027,0.809443812553316,0.319763740539011,,0.177675679746931,0.689401247267836,0.00412982369021581
0.622702835151847,0.998997396721001,0.797245032643508,0.809190188119544,0.319693004173446,,0.164419673118927,0.688702206898176,0.00346169058262954
0.607042476830165,0.999017386391079,0.79740398583781,0.809317130533778,0.319551531442314,,0.171725540408225,0.689193384683817,0.00576553331495084
0.600880669943355,0.998975442748083,0.797387938343868,0.809315698362951,0.320152790549622,,0.170671085335543,0.690046792741499,0.0115135990976772
0.598444774355353,0.998953142133487,0.797404400859205,0.809343300200712,0.321426045129801,,0.171273631091361,0.689186892584788,0.0120837892567191
0.625326107323542,0.999135706750384,0.7975416346005,0.8094133463739,0.324503077031902,,0.183927091963546,0.689473756800546,0.00532260660497301
0.60441199786679,0.998970820859047,0.797896062871868,0.809798600326431,0.317853858668742,,0.176621224674249,0.689464523593038,0.00365196191578903
0.618176969976506,0.999077470948539,0.797521851914003,0.809409180058766,0.322239513333805,,0.181215636062363,0.689297719928655,0.00556528053480593
0.600347367358999,0.999027207905279,0.797446594701035,0.809361918421467,0.327120322557827,,0.183023273329818,0.689722822573069,0.00323710802545768
0.635718300926793,0.999062103167496,0.797481041476823,0.809365173355165,0.322982245172243,,0.177525043307976,0.689680436379853,0.00685413487679775
0.624317156488275,0.999098153901972,0.797546753197705,0.809430141831783,0.32192119968876,,0.176922497552158,0.689482066687303,0.0177488842613792
0.608865795125326,0.999048353047616,0.797465409004277,0.809363741184338,0.324892127042513,,0.182646682232432,0.689417232258334,0.0143832651059843
0.62094437798181,0.999101735865974,0.797474816155898,0.80937116243317,0.331470609040108,,0.181064999623409,0.689434659937505,0.00506870354728149
0.610206258377895,0.999022817110695,0.797428610440583,0.809341217043145,0.312301053971847,,0.175340814943135,0.689636751766832,0.00440556116318792
0.60456334049208,0.999030789869281,0.797414638053616,0.809331582439398,0.324644549763033,,0.176093997137908,0.68936919072552,0.00420218918086008
0.619402124562187,0.999045117725291,0.797269933927211,0.809203207854337,0.319657635990663,,0.166754537922724,0.689603339097163,0.00290148187057307
0.626414332867294,0.999133049164189,0.797526140468418,0.809396160323973,0.326837377095565,,0.180387135648113,0.689385406546206,0.00426083018189939
0.609290995834474,0.99909792280752,0.797498195694485,0.809386655917574,0.321956567871543,,0.178504180161181,0.689285803320215,0.0104212544932107
0.603590423615215,0.999001440873907,0.797512721443312,0.809397983086844,0.322522458796067,,0.178353543722226,0.689389503782037,0.00619535937576031
0.596945761685813,0.998939969749736,0.797084142682696,0.809039549787987,0.318914904152225,,0.158017624463358,0.689409470593273,0.00155960109147123
0.597392582770003,0.998960421608718,0.797365942209931,0.809290309880104,0.317535545023697,,0.16795962943436,0.689628528441395,0.0022009090602842
0.6018607936119,0.998824769165529,0.796779240297803,0.808716660365115,0.308481290231308,,0.0674851246516532,0.686084650277262,0.00330884967566536
0.595994465183989,0.998830777621275,0.797190526500292,0.809128474576624,0.311593690316192,,0.141372297958876,0.689456444536469,0.00194825368346586
0.61808328168466,0.999003636271198,0.797388768386658,0.809315047376211,0.319799108721794,,0.170897039993975,0.689745703615424,0.00360330236173512
0.600736534109745,0.998996587890419,0.797409381115946,0.809329759676527,0.320718681474146,,0.176545906454771,0.689278503315529,0.00412795216890605
0.604635408408885,0.998959959419814,0.797393333622004,0.809313094415992,0.319975949635708,,0.170972358213452,0.689269558645756,0.0159597098892434
0.597947505729399,0.998973940634146,0.797359993569935,0.809292132642975,0.323052981537809,,0.164645627777359,0.688829134647634,0.0088192322520515
0.610472909670073,0.998981220109377,0.79744728640336,0.80936296000025,0.319975949635708,,0.173683814114634,0.689269472084436,0.00458647488979859
0.619048991769844,0.999049392972649,0.797417128181986,0.809357361514289,0.318384381410483,,0.172177449725089,0.689915998586396,0.00428578379936293
0.605932630911371,0.99898168229828,0.797349203013664,0.809271952054045,0.316898917733607,,0.167432401898019,0.689418963484742,0.00407492573179602
0.600736534109745,0.998974171728598,0.79739983562386,0.809323640401175,0.31923321779727,,0.171800858627702,0.689580688884995,0.0126171728300022
0.595122443390651,0.998914664907267,0.797293175125333,0.809229637915968,0.317853858668742,,0.165248173533178,0.689105755773813,0.00711302865798198
0.620396661814094,0.999079897440282,0.797471080963342,0.809367516907428,0.322416354247719,,0.177901634405363,0.689540726408751,0.00755533152752322
0.604102105824529,0.998996934532097,0.797609006406962,0.809525706685165,0.317677017754828,,0.173156586578293,0.689619930016904,0.0047973329573655
0.612425950215483,0.99903390964438,0.797430962228488,0.809338613096187,0.324396972483554,,0.176922497552158,0.68936252550385,0.00555717060913028
0.600635639026218,0.999038647080641,0.797468867515902,0.809370902038474,0.32920704534201,,0.191082322813889,0.689433707762981,0.0040275138586153
0.636784906095504,0.999083826045962,0.797521575233073,0.809402409796673,0.325175072504775,,0.182420727574,0.689531406639923,0.00689031762211989
0.623985644070973,0.999043037875225,0.797556852051651,0.809427017095433,0.323477399731202,,0.176470588235294,0.689501860375898,0.014515519278541
0.608865795125326,0.999072271323374,0.797506634462851,0.809394597955797,0.324715286128599,,0.19078104993598,0.689411346088548,0.017508081852856
0.619330056645383,0.999065569584273,0.797491278671234,0.809392124206187,0.328959468062531,,0.182270091135046,0.68972758344569,0.00483039650050469
0.607539745456118,0.999009066990815,0.797416159798731,0.809328587900396,0.313963358562637,,0.174738269187316,0.689348646838815,0.00537126615902691
0.603900315657476,0.999034371833284,0.797439816018249,0.809355799146114,0.320612576925798,,0.181290954281841,0.689433015272418,0.00368627313980139
0.618811167644388,0.998938236541348,0.797437049208948,0.809360486250639,0.318101435948221,,0.171800858627702,0.689437833852586,0.0023418969989532
0.6255999654074,0.999143217320067,0.797608729726032,0.809465685707768,0.327438636202872,,0.189877231302252,0.689499552074021,0.00673186215122641
0.607164992288733,0.999074813362343,0.797493492118675,0.809384442562659,0.327367899837306,,0.178428861941704,0.689329863032291,0.0207152455373574
0.602869744447167,0.998971629689629,0.79758659525163,0.809451884788888,0.322239513333805,,0.17993522633125,0.689637588526262,0.00906502538406736
0.604015624324363,0.998895484067771,0.797289993294638,0.80922195627244,0.299780717266747,,0.156661896512766,0.689480162338254,0.00455590670840575
0.617867077934245,0.999021892732888,0.797242265834208,0.809177038187403,0.326165381622692,,0.155607441440084,0.685482212341151,0.00450724715435185
0.597904264979317,0.998972900709113,0.797389321748518,0.80931634934969,0.324573813397468,,0.172252767944566,0.689254785513744,0.00459333713460106
0.605291226451808,0.998967816631174,0.797391396855494,0.809316609744386,0.321673622409281,,0.170897039993975,0.689750955002194,0.0177906815706306
0.596261116476167,0.998955453078005,0.797367187274116,0.809297731128936,0.31502440404612,,0.166151992166905,0.668014051326016,0.0052034530815846
0.60621369578691,0.998957301833619,0.797473156070317,0.809389910851272,0.321779726957629,,0.176093997137908,0.689380847649999,0.00428141691630681
0.619863359229738,0.999013111143721,0.797393333622004,0.809323119611783,0.318419749593266,,0.17074640355502,0.689216092603531,0.00272431118658194
0.601550901569639,0.998944476091546,0.797390290131773,0.809314917178863,0.319763740539011,,0.170897039993975,0.689266298169355,0.00582791735860968
0.598898802231223,0.998959843872588,0.797369815742951,0.809299033102415,0.32025889509797,,0.16878812984861,0.688822007765589,0.0127119965763637
0.592499171218957,0.99888034738118,0.797316139642525,0.809249688307549,0.317500176840914,,0.165549446411087,0.689564905870912,0.00673934823646547
0.620454316147538,0.999115485985855,0.797534025874924,0.809418814662513,0.327403268020089,,0.185508774572569,0.689658507512022,0.00729768542721217
0.602783262947001,0.998981566751055,0.797889837550942,0.809784278618158,0.320435736011884,,0.178127589063795,0.689637357696075,0.00517600410237471
0.60967295579354,0.999004098460102,0.797407167668505,0.809329238887136,0.329171677159228,,0.173683814114634,0.689296190678661,0.00580233990070956
0.596780005477162,0.998991966001384,0.797417958224776,0.809336790333316,0.336280681898564,,0.182496045793477,0.689339009678479,0.0054966580867812
0.637606480347079,0.99909850054365,0.797548136602355,0.809442770974532,0.326306854353823,,0.18686450252316,0.689501052470241,0.00557526198179135
0.620526384064342,0.999025590244117,0.797426396993142,0.809322729019739,0.321673622409281,,0.17157490396927,0.689168455023546,0.0158811059942332
0.602848124072126,0.999004907290683,0.797457800278701,0.809366214933948,0.31566103133621,,0.184604955938842,0.689419627121531,0.0154937010831118
0.619575087562519,0.999092145446226,0.797536516003294,0.80941582012351,0.340241918370234,,0.187617684717933,0.689350810871825,0.00501193406755194
0.605183124576601,0.99897382508692,0.797420310012682,0.80934720612115,0.322168776968239,,0.176093997137908,0.689497186064597,0.00610864555507451
0.602682367863475,0.999017617485531,0.797446456360569,0.809357231316941,0.32524580887034,,0.183927091963546,0.689524222050331,0.00451598092046409
0.615928450972196,0.998878498625566,0.797508294548431,0.809426756700737,0.317111126830303,,0.174135723431498,0.689366363055721,0.00281102500726774
0.622919038902262,0.999124729763925,0.797580508271169,0.8094511036048,0.327686213482351,,0.187617684717933,0.689421589178127,0.00888099245527376
0.605752461119359,0.999042575686322,0.797466654068462,0.809371683222561,0.32153214967815,,0.175868042479476,0.689529992805023,0.0176128870462029
0.601089666902089,0.998949906811162,0.797558235456302,0.809436912093875,0.315837872250124,,0.177600361527454,0.689387282041481,0.00812302632481874
0.604858818950979,0.999059792222978,0.797438017592204,0.80934720612115,0.32690811346113,,0.181516908940273,0.689434775352599,0.00317160477961589
0.5976520272705,0.999009644726945,0.797386139917823,0.80931322461334,0.317818490485959,,0.170369812457634,0.689794812737856,0.00213727733575217
0.607323541705703,0.999057134636783,0.797662405826458,0.809631036339642,0.322451722430502,,0.190555095277548,0.689593269130225,0.00366631024583056
0.606120007495063,0.999064645206465,0.797605686235802,0.809560599574411,0.330904718115583,,0.195300143104617,0.689630605913085,0.00418160244645266
0.595771054641895,0.998894906331641,0.797323748368101,0.809286013367622,0.318631958689963,,0.16795962943436,0.689096320589891,0.00330011590955312
0.595662952766687,0.998905998865326,0.797234380427702,0.809200213315335,0.317853858668742,,0.156360623634857,0.688311555659275,0.00397573510237845
0.603893108865795,0.999001671968358,0.797421278395937,0.809345643752975,0.320577208743015,,0.174060405212021,0.689377471758504,0.00678738395008278
0.595064789057208,0.998916975851785,0.797331357093677,0.809274425803656,0.319268585980052,,0.166980492581155,0.689073295278669,0.021498165285276
0.598574496605601,0.998970127575692,0.797391811876889,0.809317130533778,0.322345617882153,,0.170972358213452,0.689178900089539,0.0155498467224047
0.604642615200565,0.999118836855405,0.79754855162375,0.809421158214776,0.326271486171041,,0.185734729231001,0.68939761169238,0.00478048926557761
0.601464420069474,0.998978909164859,0.79740647596618,0.809324681979958,0.323512767913985,,0.173759132334112,0.689175755028232,0.00692587652700543
0.603237290822872,0.999079319704153,0.79749722731123,0.809422980977647,0.32255782697885,,0.179257362355954,0.689909997001516,0.00726649340538275
0.600368987734041,0.998968625461755,0.797460567088001,0.809400977625846,0.318066067765438,,0.172102131505611,0.689223190631803,0.00456027359146187
0.605406535118696,0.999007218235201,0.797439124315924,0.809350721449544,0.319763740539011,,0.174135723431498,0.689223479169538,0.00806875220683554
0.586265296415342,0.998684263738854,0.796819774054052,0.808779545684166,0.31145221758506,,0.144686299615877,0.687870410316817,0.00221525739032573
0.606682137246141,0.998995316870935,0.79736206867691,0.809283149025968,0.324184763386857,,0.168562175190179,0.688796818421357,0.00457711728324976
0.594639588348059,0.998905536676423,0.797293036784868,0.809239142322367,0.318455117776049,,0.16072908036454,0.688371109847701,0.00575492802752883
0.606307384078756,0.999007449329653,0.797445072955919,0.809357231316941,0.324892127042513,,0.174738269187316,0.689360707716122,0.0104412173871816
0.604022831116044,0.998968278820078,0.79745282002196,0.809740011519861,0.343531159369032,,0.177299088649544,0.689262951131633,0.0129060109521427
0.613312385592182,0.999125191952829,0.798036755124788,0.809861746040178,0.3277923180307,,0.189877231302252,0.689458320031744,0.0458541436105639
0.605132677034838,0.999040264741804,0.797559342180022,0.809564114902805,0.322168776968239,,0.187391730059501,0.689541880559689,0.00218905609198902
0.602869744447167,0.998972207425758,0.797711378351073,0.809725429416893,0.31145221758506,,0.189801913082775,0.691359841410428,0.00382538955716063
0.605356087576933,0.99907180913447,0.797513828167032,0.809419465649253,0.326236117988258,,0.183625819085637,0.689420002220586,0.0130501180929946
0.605644359244152,0.999035758399994,0.797466377387532,0.809373505985432,0.322062672419891,,0.186487911425774,0.689428831475266,0.00618288256702854
0.611914268006169,0.999104855641073,0.797526970511208,0.809414257755335,0.321567517860932,,0.181667545379227,0.68930025906072,0.00882671833729056
0.61042246212831,0.999072617965051,0.797527247192138,0.809428058674216,0.32192119968876,,0.19409505159298,0.689384021565079,0.00728084173542428
0.600376194525721,0.998964465761624,0.797368985700161,0.809296429155457,0.313680413100375,,0.16795962943436,0.688673064586979,0.00473120587108712
0.597306101269837,0.998903687920809,0.797310606023925,0.809237189362148,0.318419749593266,,0.165022218874746,0.689390657932976,0.00235686916943132
0.605802908661122,0.999085328159899,0.797653137015302,0.809562682731978,0.330374195373842,,0.19605332529939,0.689608330799972,0.00719911863823119
0.605817322244483,0.999072964606729,0.797575528014428,0.80948196037626,0.326625167998868,,0.190555095277548,0.689483567083523,0.00744491177024705
0.601976102278788,0.999023510394051,0.797449084829405,0.809352153620372,0.318101435948221,,0.17270467726143,0.693658506127041,0.0112528337951832
0.598495221897116,0.998963425836591,0.797380744639687,0.809307495930031,0.319763740539011,,0.169993221360247,0.689706635606157,0.00903133800049159
0.603532769281771,0.999005485026813,0.797481594838683,0.809400977625846,0.318278276862135,,0.180161180989681,0.689486971828791,0.0113776018825009
0.601918447945344,0.999030443227604,0.797507879527036,0.809410091440201,0.322133408785457,,0.178880771258567,0.689419771390399,0.0116290095784461
0.597716888395624,0.998956493003038,0.797362207017375,0.809290049485408,0.317677017754828,,0.167733674775928,0.688190369810735,0.0127232257042223
0.600455469234206,0.999062449809174,0.797462780535441,0.809360095658595,0.321602886043715,,0.178202907283272,0.689272703707064,0.00411297999842792
0.604397584283429,0.99907042256776,0.797506772803316,0.809396550916016,0.325422649784254,,0.195450779543572,0.689638742677201,0.014148701101827
0.59870421885585,0.999013111143721,0.797219577997945,0.809146962600031,0.322380986064936,,0.15628530541538,0.679900334449859,0.00395078148491491
0.601594142319722,0.999012648954817,0.797567642607923,0.80943157400261,0.319056376883356,,0.176470588235294,0.689353407711436,0.0184332372203167
0.605572291327347,0.999038069344512,0.797461120449861,0.809363741184338,0.32153214967815,,0.176545906454771,0.689442190772379,0.0141642971127417
0.598142089104772,0.998908194262618,0.797385171534568,0.809311662245165,0.317677017754828,,0.170068539579724,0.689400035409351,0.00235437380768497
0.612858357716312,0.999101966960426,0.7976365361595,0.809525185895773,0.33214260451298,,0.194772915568276,0.689695930856202,0.00644676707170547
0.59329912509549,0.998889706706476,0.797471911006132,0.809375068353608,0.323335927000071,,0.179407998794909,0.691015038817559,0.00811741176088944
0.606386658787241,0.999001325326681,0.797483254924264,0.809400196441759,0.324432340666337,,0.17797695262484,0.689406238970645,0.0132703337671104
0.603900315657476,0.99899011724577,0.797423630183842,0.809385353944094,0.323442031548419,,0.173683814114634,0.689357880046323,0.0138224325534912
0.600426642067485,0.998958919494781,0.797440922741969,0.809374417366868,0.322416354247719,,0.171876176847179,0.689623940691415,0.0506371282378878
0.605968664869773,0.999107397680043,0.797648295099026,0.809523232935554,0.334865954587253,,0.204338329441892,0.689589633554769,0.00675432040694359
0.603554389656813,0.999019004052241,0.797421831757797,0.809336399741272,0.322840772441112,,0.173005950139339,0.691013163322283,0.00667072578844074
0.604952507242826,0.999065222942595,0.797512859783777,0.809401107823194,0.323229822451722,,0.183851773744069,0.689380761088678,0.00850356899113772
0.604015624324363,0.999028710019215,0.797489203564259,0.809390561838012,0.316863549550824,,0.188672139790615,0.689445768640288,0.00845303791577406
0.609881952752274,0.999098731638101,0.797600705979061,0.809475320311515,0.325458017967037,,0.188521503351661,0.689487664319354,0.00745489321723247
0.609233341501031,0.999080937365315,0.797501515865645,0.809396811310712,0.321390676947018,,0.191910823228139,0.68943653543278,0.0085590907899941
0.600750947693106,0.998974865011953,0.79740813605176,0.80933210322879,0.322239513333805,,0.174662950967839,0.689465446913789,0.00616354351349429
0.597630406895458,0.998937658805219,0.797333017179257,0.809270910475262,0.295006012591073,,0.163817127363109,0.688656098568183,0.00460893314551577
0.604952507242826,0.999088679029449,0.797764777770569,0.809625047261637,0.338473509231096,,0.221134292385328,0.689395130267862,0.010567856995809
0.60336701307312,0.999044539989162,0.797719263757579,0.809617235420761,0.333521963641508,,0.211719514950667,0.68938860931506,0.00704752541214018
0.600383401317402,0.999022008280114,0.797486575095424,0.809402670191369,0.321107731484756,,0.177223770430067,0.689316157489897,0.0173178105196965
0.600642845817899,0.998996934532097,0.797276020907671,0.809208936537646,0.325917804343213,,0.160051216389245,0.688935229972654,0.0141256190056732
0.602927398780611,0.998989886151318,0.79749335377821,0.809414648347379,0.331470609040108,,0.180311817428636,0.689428629498852,0.00913801471514822
0.601334697819225,0.999039918100126,0.797510923017266,0.809399805849715,0.32358350427955,,0.182646682232432,0.689312204522933,0.0202267784755086
0.597889851395956,0.998977060409245,0.797389321748518,0.809315437968255,0.320294263280753,,0.171725540408225,0.689228009211971,0.0239916555103202
0.593781980138082,0.998960537155944,0.79735376824901,0.809277029750615,0.319303954162835,,0.166377946825337,0.688983213797921,0.00502877775933983
0.598949249772986,0.999003405176747,0.797452958362425,0.809359965461248,0.332849968168635,,0.188898094449047,0.689276454697614,0.0156215883726124
0.595194511307456,0.998967238895045,0.79740702932804,0.809333014610226,0.321885831505977,,0.172855313700384,0.689206772834703,0.00423587656443586
0.602285994321048,0.999042229044644,0.797559480520487,0.809446416500274,0.321461413312584,,0.178278225502749,0.689357014433119,0.00590714509405642
0.605046195534672,0.999027323452505,0.797506772803316,0.809410482032245,0.323618872462333,,0.180236499209159,0.689502177767406,0.0159185364204285
0.595605298433244,0.998835861699214,0.797237700598862,0.809137458193632,0.320329631463535,,0.165850719288996,0.687888963293153,0.00291583020061461
0.612743049049424,0.999094687485195,0.797608453045102,0.809502271162537,0.327863054396265,,0.193040596520298,0.689382896267914,0.00606934360756943
0.599504172732383,0.998998090004356,0.797506081100991,0.809430272029131,0.327438636202872,,0.185734729231001,0.689465850866617,0.00678301706702666
0.605435362285418,0.998996587890419,0.797395962090839,0.809325072572002,0.324821390676947,,0.171273631091361,0.689195404447959,0.0059732721803348
0.604102105824529,0.99900444510178,0.797430962228488,0.809347466515846,0.327580108934003,,0.17436167808993,0.689507111762668,0.0119028755301084
0.602992259905735,0.999033331908251,0.797456831895446,0.809361007040031,0.320966258753625,,0.173909768773066,0.689866225827174,0.0139178801402892
0.603143602531025,0.999072849059503,0.797724935716644,0.809631426931686,0.34006507745632,,0.225879340212397,0.689402920786697,0.00648606901921054
0.602747228988599,0.999020737260629,0.797465962366137,0.809380797036917,0.323760345193464,,0.178956089478045,0.689545025620997,0.00538187144644891
0.603799420573949,0.999051357275489,0.797491970373559,0.809390301443316,0.321956567871543,,0.183098591549296,0.68938194409339,0.00876620581494148
0.604383170700068,0.999030096585926,0.797444657934524,0.809352153620372,0.324043290655726,,0.180236499209159,0.689290939291891,0.00437374530092191
0.608116288790556,0.999054477050588,0.797537761067479,0.80943977643553,0.326200749805475,,0.187015138962115,0.689422021984729,0.00554594148127169
0.606682137246141,0.999035642852768,0.797490448628444,0.809398373678888,0.328499681686355,,0.189274685546434,0.689361833013287,0.00770505323230445
0.602386889404575,0.999009066990815,0.797441752784759,0.809351242238936,0.322805404258329,,0.183023273329818,0.68948671214483,0.00656342523334752
0.597522305020251,0.998899412673451,0.797237423917932,0.809063636297354,0.319339322345618,,0.161180989681404,0.68944995243744,0.0020599211216152
0.602055376987273,0.998984455431702,0.797405784263855,0.80937428716952,0.317535545023697,,0.170821721774497,0.689822714336794,0.000906440154363078
0.604750717075772,0.999004214007328,0.797106000476168,0.809045538865992,0.317111126830303,,0.159147397755517,0.688824864289162,0.000993153975048878
0.600851842776633,0.998980064637118,0.797534855917714,0.809452535775627,0.319763740539011,,0.178654816600136,0.689982650803093,0.00283847398647763
0.594531486472852,0.998911891773846,0.797335230626698,0.809285101986187,0.318455117776049,,0.167733674775928,0.689614274677305,0.00335563770840949
0.603619250781937,0.998957417380845,0.797341870969018,0.809288877709277,0.321991936054326,,0.168411538751224,0.689001103137467,0.0181113355550371
0.587202179333804,0.998792762583959,0.797166870280774,0.809162195689739,0.314034094928203,,0.161180989681404,0.689399689164069,0.000949485144487684
0.596131394225919,0.998942627335932,0.796906375185151,0.808877974879203,0.314812194949424,,0.157038487610153,0.689416568621544,0.00408490717878144
0.609060378500699,0.998968741008981,0.797414084691756,0.809348898686673,0.317500176840914,,0.170897039993975,0.689231211980825,0.00154275739968334
0.585119416538146,0.998607771475318,0.797080545830605,0.809069364980663,0.318419749593266,,0.161256307900881,0.688962381373481,0.00650104118968867
0.599655515357673,0.998964812403301,0.797685508684115,0.809599528581443,0.3162976586263,,0.175566769601567,0.699960401081301,0.00246916044801725
0.594430591389325,0.998929108310503,0.797427227035932,0.809342909608669,0.313043785810285,,0.172930631919861,0.689747636818246,0.00252218688512727
0.607763155998213,0.999111441832949,0.797539836174455,0.809457873866893,0.323335927000071,,0.179558635233863,0.689484317281633,0.00385533389811688
0.594423384597645,0.998918940154625,0.797392365238749,0.809317521125822,0.321213836033105,,0.170671085335543,0.689719879488176,0.00389525968605854
0.593565776387668,0.998923099854757,0.797340764245298,0.809252682846552,0.319303954162835,,0.168938766287565,0.689281850353251,0.00395889141059057
0.602408509779616,0.999037260513931,0.797476061220083,0.809394077166406,0.320329631463535,,0.174060405212021,0.690467682734987,0.00413730977545487
0.602574265988267,0.998994970229257,0.797415468096406,0.809379234668742,0.317818490485959,,0.172328086164043,0.689271289872164,0.00536440391422444
0.60335980628144,0.99902801673586,0.797339104159718,0.80926661396278,0.321496781495367,,0.165926037508473,0.688890593185108,0.0024991047889735
0.602271580737687,0.999010800199203,0.797467069089857,0.809419205254557,0.319127113248921,,0.175265496723657,0.689497590017425,0.00295076526506356
0.616180688681013,0.999231610947869,0.797801853015193,0.809638587785822,0.328853363514183,,0.205392784514574,0.689677954955336,0.00882858985860033
0.600916703901757,0.999011377935333,0.797382543065733,0.809304110798985,0.32294687698946,,0.170068539579724,0.689118307165269,0.00701633339031076
0.600246472275472,0.999012417860366,0.797255131497454,0.809142666087549,0.308728867510787,,0.16547412819161,0.687178467975428,0.00216909319801818
0.602905778405569,0.99897578938976,0.797318353089966,0.809266744160128,0.318631958689963,,0.164720945996837,0.689002488118593,0.00418534548907219
0.604339929949985,0.999054823692265,0.797492385394954,0.809387437101661,0.317889226851524,,0.174662950967839,0.689387484017895,0.00372120820425035
0.598740252814252,0.998975673842535,0.797104340390588,0.809069495178011,0.317500176840914,,0.154929577464789,0.688509434837677,0.00282287797556292
